key,value,date
filosofia-aqui-y-ahora,210,2015-02-01
filosofia-aqui-y-ahora,34,2015-03-01
filosofia-aqui-y-ahora,0,2015-04-01
filosofia-aqui-y-ahora,374,2015-05-01
filosofia-aqui-y-ahora,409,2015-06-01
filosofia-aqui-y-ahora,399,2015-07-01
filosofia-aqui-y-ahora,416,2015-08-01
filosofia-aqui-y-ahora,359,2015-09-01
filosofia-aqui-y-ahora,420,2015-10-01
filosofia-aqui-y-ahora,311,2015-11-01
filosofia-aqui-y-ahora,7,2015-12-01
filosofia-aqui-y-ahora,0,2016-01-01
filosofia-aqui-y-ahora,27,2016-02-01
filosofia-aqui-y-ahora,181,2016-03-01
filosofia-aqui-y-ahora,49,2016-04-01
filosofia-aqui-y-ahora,0,2016-05-01
filosofia-aqui-y-ahora,0,2016-06-01
filosofia-aqui-y-ahora,0,2016-07-01
filosofia-aqui-y-ahora,0,2016-08-01
filosofia-aqui-y-ahora,0,2016-09-01
filosofia-aqui-y-ahora,0,2016-10-01
somos-memoria,21,2013-05-01
somos-memoria,349,2013-06-01
somos-memoria,353,2013-07-01
somos-memoria,397,2013-08-01
somos-memoria,221,2013-09-01
somos-memoria,365,2013-10-01
somos-memoria,54,2013-11-01
somos-memoria,103,2013-12-01
somos-memoria,0,2014-01-01
somos-memoria,0,2014-02-01
somos-memoria,46,2014-03-01
somos-memoria,69,2014-04-01
somos-memoria,184,2014-05-01
somos-memoria,168,2014-06-01
somos-memoria,183,2014-07-01
somos-memoria,195,2014-08-01
somos-memoria,183,2014-09-01
somos-memoria,168,2014-10-01
somos-memoria,195,2014-11-01
somos-memoria,215,2014-12-01
somos-memoria,195,2015-01-01
somos-memoria,212,2015-02-01
somos-memoria,281,2015-03-01
somos-memoria,74,2015-04-01
somos-memoria,323,2015-05-01
somos-memoria,346,2015-06-01
somos-memoria,351,2015-07-01
somos-memoria,371,2015-08-01
somos-memoria,375,2015-09-01
somos-memoria,350,2015-10-01
somos-memoria,58,2015-11-01
somos-memoria,152,2015-12-01
somos-memoria,15,2016-01-01
somos-memoria,0,2016-02-01
somos-memoria,161,2016-03-01
somos-memoria,333,2016-04-01
somos-memoria,271,2016-05-01
somos-memoria,286,2016-06-01
somos-memoria,336,2016-07-01
somos-memoria,232,2016-08-01
somos-memoria,275,2016-09-01
somos-memoria,268,2016-10-01
